Link,Price,Beds,Bathrooms,Carports,Size,Type
https://www.domain.com.au/lot-833-wellspring-rd-baldivis-wa-6171-2017178477,335000.0,3,2,2,284,New House &amp; Land
https://www.domain.com.au/1815-coburg-way-haynes-wa-6112-2017177243,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/lot-11474-mangles-drive-ellenbrook-wa-6069-2017174280,335000.0,3,2,2,210,New House &amp; Land
https://www.domain.com.au/174-blackadder-road-swan-view-wa-6056-2017173896,335000.0,3,2,2,835,House
https://www.domain.com.au/11-leghorn-road-orelia-wa-6167-2017172194,335000.0,4,2,2,545,House
https://www.domain.com.au/842-cactus-lane-baldivis-wa-6171-2017171594,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/358-indwarra-street-baldivis-wa-6171-2017171379,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/lot-180-marsland-road-midvale-wa-6056-2017170526,335000.0,3,2,1,188,New House &amp; Land
https://www.domain.com.au/2113-elsdon-lane-wellard-wa-6170-2017168467,335000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/132-southern-river-road-gosnells-wa-6110-2017163769,335000.0,4,1,2,683,House
https://www.domain.com.au/4-kurrajong-way-camillo-wa-6111-2017162893,335000.0,3,2,3,505,House
https://www.domain.com.au/7067-colemere-crescent-aveley-wa-6069-2017156447,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/kelmscott-wa-6111-2017143143,335000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/759-doley-road-byford-wa-6122-2017143041,335000.0,4,2,4,-1,New House &amp; Land
https://www.domain.com.au/40-arabella-meander-warnbro-wa-6169-2017142254,335000.0,4,2,1,496,House
https://www.domain.com.au/830-giverny-way-baldivis-wa-6171-2017137773,335000.0,4,2,2,327,New House &amp; Land
https://www.domain.com.au/6-gell-court-kelmscott-wa-6111-2017125974,335000.0,4,2,2,520,House
https://www.domain.com.au/14-bray-street-kelmscott-wa-6111-2017125756,335000.0,3,2,2,500,House
https://www.domain.com.au/midvale-wa-6056-2017125344,335000.0,3,2,1,-1,New House &amp; Land
https://www.domain.com.au/byford-wa-6122-2017108621,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/lot-22-mcdonald-road-baldivis-wa-6171-2017108073,335000.0,5,2,2,-1,New House &amp; Land
https://www.domain.com.au/120-41-geographe-way-thornlie-wa-6108-2017105682,335000.0,2,2,1,-1,House
https://www.domain.com.au/26a-browder-drive-seville-grove-wa-6112-2017099326,335000.0,3,2,4,284,House
https://www.domain.com.au/16-klondike-approach-butler-wa-6036-2017098744,335000.0,3,2,2,240,House
https://www.domain.com.au/8-226-north-beach-drive-tuart-hill-wa-6060-2017096068,335000.0,2,1,2,-1,Villa
https://www.domain.com.au/7-exbury-road-armadale-wa-6112-2017091461,335000.0,4,1,2,812,House
https://www.domain.com.au/6-153-sevenoaks-street-cannington-wa-6107-2017091081,335000.0,3,2,2,196,House
https://www.domain.com.au/16a-denham-way-thornlie-wa-6108-2017089905,335000.0,3,1,1,-1,House
https://www.domain.com.au/lot-2649-goodenia-vista-byford-wa-6122-2017085198,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/41-cilantro-parkway-seville-grove-wa-6112-2017084504,335000.0,3,2,2,299,House
https://www.domain.com.au/31-greyhound-drive-merriwa-wa-6030-2017080713,335000.0,3,2,1,616,House
https://www.domain.com.au/12a-apara-way-nollamara-wa-6061-2017077285,335000.0,3,2,2,200,House
https://www.domain.com.au/9-imperial-court-seville-grove-wa-6112-2017074727,335000.0,4,2,2,791,House
https://www.domain.com.au/5-67-royal-street-tuart-hill-wa-6060-2017073776,335000.0,2,1,1,210,Villa
https://www.domain.com.au/29-spearmint-drive-byford-wa-6122-2017072040,335000.0,3,2,2,300,House
https://www.domain.com.au/28-294-knutsford-avenue-kewdale-wa-6105-2017070396,335000.0,3,1,2,127,House
https://www.domain.com.au/byford-wa-6122-2017063686,335000.0,3,2,2,387,New House &amp; Land
https://www.domain.com.au/3-77-lawley-street-tuart-hill-wa-6060-2017060152,335000.0,2,1,1,-1,Villa
https://www.domain.com.au/11-wyton-place-gosnells-wa-6110-2017058191,335000.0,3,1,3,828,House
https://www.domain.com.au/163a-fremantle-road-gosnells-wa-6110-2017056517,335000.0,4,2,1,411,House
https://www.domain.com.au/11340-catalpa-avenue-ellenbrook-wa-6069-2017047384,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/9-153-north-beach-drive-tuart-hill-wa-6060-2017041203,335000.0,3,1,1,83,House
https://www.domain.com.au/lot-249-paparone-road-baldivis-wa-6171-2017036535,335000.0,3,2,2,225,New House &amp; Land
https://www.domain.com.au/wellard-wa-6170-2017024241,335000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/451-stabilizer-road-brabham-wa-6055-2017023540,335000.0,3,2,2,263,New House &amp; Land
https://www.domain.com.au/318-partridge-bend-byford-wa-6122-2017020986,335000.0,3,2,2,406,New House &amp; Land
https://www.domain.com.au/lot-304-addison-street-hilbert-wa-6112-2017017620,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/15c-hancock-street-nollamara-wa-6061-2017015558,335000.0,3,2,2,-1,Villa
https://www.domain.com.au/121-shepperton-drive-butler-wa-6036-2017013151,335000.0,4,2,2,-1,House
https://www.domain.com.au/824-buncrana-view-southern-river-wa-6110-2017011187,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/17-35-barfield-road-hammond-park-wa-6164-2016998370,335000.0,3,2,2,220,House
https://www.domain.com.au/14-minnie-lane-ellenbrook-wa-6069-2016995633,335000.0,3,2,2,240,House
https://www.domain.com.au/17-borah-court-caversham-wa-6055-2016995155,335000.0,3,1,2,453,House
https://www.domain.com.au/6b-kweda-way-nollamara-wa-6061-2016992110,335000.0,3,2,2,200,House
https://www.domain.com.au/lot-123-marlock-road-parmelia-wa-6167-2016988141,335000.0,3,2,2,225,New House &amp; Land
https://www.domain.com.au/lot-674-pickering-avenue-parmelia-wa-6167-2016988012,335000.0,3,2,2,239,New House &amp; Land
https://www.domain.com.au/11a-john-forrest-circuit-bertram-wa-6167-2016983368,335000.0,4,2,2,449,House
https://www.domain.com.au/77-beaconsfield-avenue-midvale-wa-6056-2016981594,335000.0,3,1,5,845,House
https://www.domain.com.au/villa-3-31-muswell-street-balga-wa-6061-2016977771,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/balga-wa-6061-2016977673,335000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/4-abingdon-road-swan-view-wa-6056-2016974162,335000.0,3,1,3,880,House
https://www.domain.com.au/14-penryn-avenue-city-beach-wa-6015-2016906393?topspot=1,3495000.0,5,3,2,908,House
https://www.domain.com.au/city-beach-wa-6015-2017152085,3495000.0,6,3,2,832,House
https://www.domain.com.au/23-derby-street-swanbourne-wa-6010-2017053300,3495000.0,4,3,3,541,House
https://www.domain.com.au/89-north-road-bassendean-wa-6054-2017007386,3495000.0,5,4,4,4017,House
https://www.domain.com.au/14-penryn-avenue-city-beach-wa-6015-2016906393,3495000.0,5,3,2,908,House
https://www.domain.com.au/92-burke-drive-attadale-wa-6156-2017162919,3495000.0,4,3,3,796,House
https://www.domain.com.au/99-the-esplanade-mount-pleasant-wa-6153-2017102901,3495000.0,5,3,2,923,House
https://www.domain.com.au/49-clifton-crescent-mount-lawley-wa-6050-2017019884,3495000.0,6,3,2,1037,House
https://www.domain.com.au/5-aruma-way-city-beach-wa-6015-2016924860,3495000.0,4,3,2,769,House
https://www.domain.com.au/14-hopetoun-street-south-perth-wa-6151-2016882084,3495000.0,4,2,5,-1,House
https://www.domain.com.au/14b-the-crescent-redcliffe-wa-6104-2017072383,345000.0,3,1,2,263,House
https://www.domain.com.au/482-bloomfield-parkway-baldivis-wa-6171-2017072051,345000.0,4,2,2,410,New House &amp; Land
https://www.domain.com.au/6-jeffrey-loop-brookdale-wa-6112-2017068869,345000.0,4,2,2,394,House
https://www.domain.com.au/76-terence-street-gosnells-wa-6110-2017067561,345000.0,3,2,2,400,House
https://www.domain.com.au/103-wake-way-wellard-wa-6170-2017067267,345000.0,3,2,2,-1,House
https://www.domain.com.au/16c-nineham-avenue-spearwood-wa-6163-2017065344,345000.0,2,1,1,-1,House
https://www.domain.com.au/25-braemore-street-seville-grove-wa-6112-2017064263,345000.0,3,1,1,683,House
https://www.domain.com.au/3-starick-way-gosnells-wa-6110-2017062460,345000.0,3,1,1,744,House
https://www.domain.com.au/7-78-wattle-street-tuart-hill-wa-6060-2017062288,345000.0,2,1,1,-1,House
https://www.domain.com.au/4-burtonia-way-forrestfield-wa-6058-2017062181,345000.0,3,1,1,700,House
https://www.domain.com.au/25-springthorpe-terrace-clarkson-wa-6030-2017056869,345000.0,3,2,1,310,House
https://www.domain.com.au/14-markethill-road-ridgewood-wa-6030-2017056562,345000.0,3,2,2,632,House
https://www.domain.com.au/164-william-street-beckenham-wa-6107-2017052618,345000.0,3,1,2,812,House
https://www.domain.com.au/119-natham-square-swan-view-wa-6056-2017052461,345000.0,3,1,3,684,House
https://www.domain.com.au/133c-hillsborough-drive-nollamara-wa-6061-2017052409,345000.0,3,1,3,233,House
https://www.domain.com.au/38-durham-way-westminster-wa-6061-2017052287,345000.0,3,1,2,-1,Villa
https://www.domain.com.au/1-raeside-crescent-cooloongup-wa-6168-2017051757,345000.0,4,1,1,-1,House
https://www.domain.com.au/5-angelite-street-wellard-wa-6170-2017050574,345000.0,3,2,2,425,House
https://www.domain.com.au/rockingham-wa-6168-2017042271,345000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/2-36-dunlin-gardens-bennett-springs-wa-6063-2017041295,345000.0,3,2,2,200,Villa
https://www.domain.com.au/southern-river-wa-6110-2017040525,345000.0,3,2,2,180,New House &amp; Land
https://www.domain.com.au/wanneroo-wa-6065-2017040484,345000.0,3,2,2,168,New House &amp; Land
https://www.domain.com.au/3-maroon-place-warnbro-wa-6169-2017040213,345000.0,4,2,2,451,House
https://www.domain.com.au/11-51-kent-street-spearwood-wa-6163-2017039312,345000.0,3,1,1,-1,Villa
https://www.domain.com.au/11-mercer-court-leda-wa-6170-2017036520,345000.0,5,2,2,820,House
https://www.domain.com.au/5-arbon-way-lockridge-wa-6054-2017031763,345000.0,3,2,2,242,House
https://www.domain.com.au/3-26-andrea-way-queens-park-wa-6107-2017030991,345000.0,4,2,2,270,House
https://www.domain.com.au/15-edsell-entrance-brookdale-wa-6112-2017026927,345000.0,5,3,2,540,House
https://www.domain.com.au/hazelmere-wa-6055-2017026788,345000.0,3,2,2,309,New House &amp; Land
https://www.domain.com.au/8-milne-lane-parmelia-wa-6167-2017023370,345000.0,3,1,4,575,House
https://www.domain.com.au/6-calder-retreat-merriwa-wa-6030-2017021980,345000.0,4,2,2,591,House
https://www.domain.com.au/48-oriole-way-thornlie-wa-6108-2017020772,345000.0,4,1,1,809,House
https://www.domain.com.au/34-36-wialki-lane-canning-vale-wa-6155-2017020038,345000.0,3,2,2,201,House
https://www.domain.com.au/wellard-wa-6170-2017019285,345000.0,3,2,2,447,New House &amp; Land
https://www.domain.com.au/haynes-wa-6112-2017016376,345000.0,3,2,2,356,New House &amp; Land
https://www.domain.com.au/22b-eastdene-circle-nollamara-wa-6061-2017014067,345000.0,3,2,2,208,House
https://www.domain.com.au/9-macquarie-bend-ellenbrook-wa-6069-2017014004,345000.0,3,2,2,253,House
https://www.domain.com.au/13-77-armagh-street-victoria-park-wa-6100-2017013580,345000.0,1,1,1,82,House
https://www.domain.com.au/79-stopes-lane-forrestdale-wa-6112-2017011634,345000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/lot-10266-lyndhurst-street-ellenbrook-wa-6069-2017008287,345000.0,3,2,2,300,New House &amp; Land
https://www.domain.com.au/lot-54-hidcote-approach-baldivis-wa-6171-2017008054,345000.0,3,3,2,308,New House &amp; Land
https://www.domain.com.au/9-104-broadway-bassendean-wa-6054-2016991318,345000.0,3,1,1,207,House
https://www.domain.com.au/4-178-healy-road-hamilton-hill-wa-6163-2016989964,345000.0,1,1,1,-1,Villa
https://www.domain.com.au/35-elward-way-balga-wa-6061-2016988482,345000.0,3,2,2,252,House
https://www.domain.com.au/31-william-street-midland-wa-6056-2016987811,345000.0,4,1,1,772,House
https://www.domain.com.au/7-mosley-street-hilbert-wa-6112-2016978225,345000.0,3,2,2,300,House
https://www.domain.com.au/113-mayfield-drive-brabham-wa-6055-2016924530,345000.0,3,2,1,212,House
https://www.domain.com.au/10b-halkin-place-hamilton-hill-wa-6163-2016953205,345000.0,3,1,2,-1,House
https://www.domain.com.au/6-57-scadden-street-bassendean-wa-6054-2016950953,345000.0,3,1,1,-1,House
https://www.domain.com.au/17-lord-street-bentley-wa-6102-2016932394,345000.0,3,1,1,329,House
https://www.domain.com.au/2084-tammar-cicuit-brabham-wa-6055-2016923689,345000.0,3,2,2,188,New House &amp; Land
https://www.domain.com.au/18-pipistrelle-avenue-baldivis-wa-6171-2016913690,345000.0,3,2,2,317,House
https://www.domain.com.au/608-morley-drive-morley-wa-6062-2016904754,345000.0,3,1,3,-1,House
https://www.domain.com.au/60b-winchelsea-road-nollamara-wa-6061-2016899117,345000.0,3,2,2,210,House
https://www.domain.com.au/158-eglinton-crescent-hamersley-wa-6022-2016892291,345000.0,2,1,2,-1,House
https://www.domain.com.au/7-spartan-lane-tapping-wa-6065-2016884517,345000.0,3,2,2,-1,House
https://www.domain.com.au/228e-hicks-street-gosnells-wa-6110-2016857077,345000.0,4,2,2,322,House
https://www.domain.com.au/4-narang-gardens-maddington-wa-6109-2016836594,345000.0,4,2,2,602,House
https://www.domain.com.au/8-hay-road-byford-wa-6122-2016829338,345000.0,4,2,2,479,House
https://www.domain.com.au/12-eneabba-place-armadale-wa-6112-2016806378,345000.0,4,1,2,1371,House
https://www.domain.com.au/lot-124-marlock-road-parmelia-wa-6167-2016797534,345000.0,3,2,2,270,New House &amp; Land
https://www.domain.com.au/3-33-findon-crescent-westminster-wa-6061-2016744544,345000.0,3,2,2,-1,Villa
https://www.domain.com.au/3-bondi-crescent-warnbro-wa-6169-2016740412,345000.0,4,2,6,707,House
https://www.domain.com.au/6-chipper-view-parmelia-wa-6167-2016712073,345000.0,4,2,2,701,House
https://www.domain.com.au/2-26-ryelane-street-maddington-wa-6109-2016649976,345000.0,2,1,1,-1,House
https://www.domain.com.au/108-27-pearson-drive-success-wa-6164-2016599401,345000.0,3,1,1,-1,
https://www.domain.com.au/10-36-keehner-entrance-martin-wa-6110-2016454510,345000.0,3,2,2,210,House
https://www.domain.com.au/3-138-lewis-road-forrestfield-wa-6058-2016277512,345000.0,2,1,1,-1,
https://www.domain.com.au/22-cockatoo-place-brookdale-wa-6112-2016254644,345000.0,5,2,6,-1,House
https://www.domain.com.au/hilbert-wa-6112-2016211735,345000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/60-27-pearson-drive-success-wa-6164-2016199574,345000.0,3,1,1,-1,
https://www.domain.com.au/2-3-george-street-midland-wa-6056-2014609459,345000.0,3,2,2,-1,Villa
https://www.domain.com.au/53-138-lewis-road-lewis-road-forrestfield-wa-6058-2014596826,345000.0,2,1,1,-1,
https://www.domain.com.au/62-elliot-road-hocking-wa-6065-2014428218,345000.0,4,2,2,680,House
https://www.domain.com.au/98-cheriton-avenue-ellenbrook-wa-6069-2014193900,345000.0,4,2,2,300,House
https://www.domain.com.au/36-kennedia-entrance-dayton-wa-6055-2014189155,345000.0,3,2,2,250,House
https://www.domain.com.au/46a-gribble-avenue-armadale-wa-6112-2014038049,345000.0,4,2,2,-1,House
https://www.domain.com.au/67-paget-street-hilton-wa-6163-2013271780,345000.0,2,1,1,394,House
https://www.domain.com.au/24-eastwood-street-ridgewood-wa-6030-2017185219,345000.0,3,2,2,321,House
https://www.domain.com.au/10-shaw-mews-leda-wa-6170-2017180190,345000.0,3,2,1,-1,House
https://www.domain.com.au/3-benoa-court-merriwa-wa-6030-2017178375,345000.0,4,2,2,536,House
https://www.domain.com.au/142-blackadder-rd-swan-view-wa-6056-2017176461,345000.0,3,1,1,-1,House
https://www.domain.com.au/hilbert-wa-6112-2017174553,345000.0,4,2,2,336,New House &amp; Land
https://www.domain.com.au/8-dunbar-link-baldivis-wa-6171-2017173305,345000.0,3,2,2,-1,House
https://www.domain.com.au/12-nerrima-court-cooloongup-wa-6168-2017173092,345000.0,3,1,1,707,House
https://www.domain.com.au/37-allardice-rd-midvale-wa-6056-2017169673,345000.0,3,2,1,-1,House
https://www.domain.com.au/34-edmonton-loop-baldivis-wa-6171-2017168276,345000.0,3,2,2,390,House
https://www.domain.com.au/4-32-bohemia-way-parkwood-wa-6147-2017167222,345000.0,3,1,2,-1,House
https://www.domain.com.au/68c-fernhurst-crescent-balga-wa-6061-2017163935,345000.0,3,2,3,258,House
https://www.domain.com.au/51-radiata-avenue-ellenbrook-wa-6069-2016657985,345000.0,3,2,2,660,House
https://www.domain.com.au/11-caliso-court-warnbro-wa-6169-2017162799,345000.0,3,1,2,601,House
https://www.domain.com.au/3-21-penrith-place-balga-wa-6061-2017153140,345000.0,3,2,2,200,House
https://www.domain.com.au/5-olympus-way-brabham-wa-6055-2017145915,345000.0,3,2,2,250,House
https://www.domain.com.au/43-epidote-vista-wellard-wa-6170-2017145591,345000.0,3,2,2,290,House
https://www.domain.com.au/the-vines-wa-6069-2017143385,345000.0,3,2,2,301,New House &amp; Land
https://www.domain.com.au/62c-lyall-street-redcliffe-wa-6104-2017139139,345000.0,3,1,1,-1,Villa
https://www.domain.com.au/5-portsea-place-cooloongup-wa-6168-2017138135,345000.0,4,2,1,706,House
https://www.domain.com.au/30c-berrigan-street-nollamara-wa-6061-2017136549,345000.0,3,1,1,-1,Villa
https://www.domain.com.au/2-bulida-court-kelmscott-wa-6111-2017122564,345000.0,3,1,2,711,House
https://www.domain.com.au/59-minnie-grove-hilbert-wa-6112-2017122087,345000.0,3,2,2,300,House
https://www.domain.com.au/78-cyril-road-high-wycombe-wa-6057-2017120167,345000.0,3,1,2,409,House
https://www.domain.com.au/101-murchison-way-gosnells-wa-6110-2017117488,345000.0,3,1,1,770,House
https://www.domain.com.au/13-woodbridge-drive-cooloongup-wa-6168-2017116912,345000.0,4,2,2,682,House
https://www.domain.com.au/58-forward-street-baldivis-wa-6171-2017116626,345000.0,3,2,2,395,House
https://www.domain.com.au/6-coquina-close-heathridge-wa-6027-2017108481,345000.0,3,1,2,377,House
https://www.domain.com.au/207-armadale-road-kewdale-wa-6105-2017105962,345000.0,3,1,2,-1,House
https://www.domain.com.au/131-waddington-crescent-koondoola-wa-6064-2017102875,345000.0,3,1,1,692,House
https://www.domain.com.au/26-abingdon-crescent-wellard-wa-6170-2017098641,345000.0,3,2,2,376,House
https://www.domain.com.au/girrawheen-wa-6064-2017098393,345000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/12-saunton-way-ridgewood-wa-6030-2017084926,345000.0,3,2,2,244,House
https://www.domain.com.au/9-hadleigh-way-girrawheen-wa-6064-2017084782,345000.0,3,1,1,688,House
https://www.domain.com.au/86c-harrison-street-nollamara-wa-6061-2017083384,345000.0,2,1,1,140,House
https://www.domain.com.au/17-boobook-lane-baldivis-wa-6171-2017083363,345000.0,3,2,2,-1,House
https://www.domain.com.au/8-228-albert-street-osborne-park-wa-6017-2017081669,345000.0,2,1,1,-1,Villa
https://www.domain.com.au/27-ingarfield-green-baldivis-wa-6171-2017080548,345000.0,3,2,2,321,House
https://www.domain.com.au/5-38-camberwell-street-beckenham-wa-6107-2017080534,345000.0,3,2,2,-1,Villa
https://www.domain.com.au/91-wandsworth-avenue-brabham-wa-6055-2017069506,345000.0,3,2,1,189,House
https://www.domain.com.au/1-268-holbeck-street-doubleview-wa-6018-2017068339,345000.0,2,1,1,-1,Villa
https://www.domain.com.au/3b-ellara-court-alexander-heights-wa-6064-2017061988,345000.0,3,1,2,396,House
https://www.domain.com.au/39-bramshott-approach-butler-wa-6036-2017131626?topspot=1,345000.0,3,2,2,360,House
